Company,Ticker,Sector,Industry,Market_Cap,Revenue_2023,Revenue_2022,Revenue_2021,EBITDA_2023,EBITDA_2022,EBITDA_2021,NetIncome_2023,NetIncome_2022,NetIncome_2021,TotalAssets,TotalDebt,TotalEquity,Cash,Employees,Founded,Headquarters,EBITDA_Margin_2023,Net_Margin_2023,Revenue_Growth_YoY,Debt_to_Equity,ROE,ROA,Current_Ratio,PE_Ratio
Company_177,VGA,Healthcare,Banking,44942.05965370881,4562.685210475001,8630.630737442887,3505.5862147239864,1103.1918633564876,964.5200047095934,1022.4511301004802,723.0561144650854,125.04187617087211,375.8519771885921,41469.96765848549,9315.982805366479,8714.497618020403,3290.8099230136804,27576,1971,San Francisco,24.178566183434754,15.847161947642038,-47.13381502141697,1.0690212119746623,8.29716348731226,1.7435656579711256,2.1549223619846716,41.67228778432426
Company_178,WGA,Retail,Renewable Energy,76324.2817621474,1958.4518163532955,886.6260281622165,5621.695745050346,743.0109554507591,783.8997452619917,59.52705754149179,185.53409420255412,-66.32359612553597,691.2671953411228,12926.437477707994,11191.00967450286,1649.8899595033472,3350.8945869630074,2153,2008,Miami,37.93868959381758,9.473508240198882,120.88814834510796,6.782882464398776,11.245240516428376,1.4353072493679166,1.3132265459043695,45.543240306071056
Company_179,XGA,Consumer Goods,Insurance,82716.15074827085,8464.226342776767,2316.1777513709003,4655.948950976275,143.83926879506203,179.90310691078878,1598.2392531329322,259.303174368502,648.1839120488464,625.9985477241348,43043.14027935423,19952.803118302916,7624.146315077602,249.73659295551354,19262,1984,Chicago,1.699378808765105,3.0635189073102604,265.43941145134295,2.6170540666099256,3.401078148981756,0.6024262465182578,2.7292771630068646,43.21305524757669
Company_180,YGA,Manufacturing,Biotech,2356.15649048254,894.2002399115694,2878.5476771366725,224.36901266584817,44.12806601124425,1650.7199099399156,1132.7920183692959,239.85158907496793,32.64457760095317,360.4721461055694,1261.9618818638583,18774.433502777065,12737.046021973943,2041.5580284247972,10826,2017,Austin,4.934919947640388,26.823028933506848,-68.93571549938538,1.4740021721196126,1.8831021624729636,19.00624674342132,2.0958055994795664,37.985162883275905
Company_181,ZGA,Healthcare,Hardware,14705.113839610036,5830.517663552367,5168.411909133059,6960.445224736918,764.4640401675375,674.9598391503872,993.458023361915,596.3799188494643,369.28522732579034,298.75342609737896,25213.23586125625,17234.801460115905,14104.423586990346,4702.662370250621,25663,1981,Boston,13.111426536726615,10.228592952861533,12.810622799806367,1.221942985037188,4.22831826604778,2.3653446234796363,2.5820797546726895,21.30940951771231
Company_182,AHA,Manufacturing,Hardware,11896.265135910407,9257.967035895843,5721.627284237736,529.6869133262583,1292.070880065115,1753.9033009191135,120.98304083725998,510.156480758095,647.7943497593724,629.2327280295782,21277.545800718995,4162.914527448036,1749.0972237853232,2919.6444776312624,45198,1995,Seattle,13.956313249500443,5.510459032529163,61.80653817490379,2.380036095671589,29.16684526283997,2.3976283991401686,0.6515122692872745,35.84279045507026
Company_183,BHA,Technology,Oil & Gas,17971.98349434373,4590.432099236058,4148.364740945527,5517.034289175787,1821.3239393868357,1153.8675644577083,1526.120805583899,869.7772038657973,484.49979553079027,650.4127558269446,32486.30290585807,1663.3008353821701,22346.659336155542,519.7967842733638,11463,1969,Miami,39.676524998375235,18.947610705548744,10.656424540667842,0.07443174437671093,3.8922023680673843,2.6773659236827325,0.6663190205271381,15.385759426693928
Company_184,CHA,Technology,Renewable Energy,62015.134731056736,2538.2315862242626,6247.049963217259,4814.533717697348,1008.1356428367172,1757.37468522867,1096.691506077939,312.9852206347039,700.073432076868,696.1249636290689,7135.807416324739,4091.004259120803,6878.696769269502,3471.4984564633746,39592,2006,Miami,39.71803236190776,12.330837829509637,-59.3691166043266,0.5947353686816546,4.550065675709995,4.386122023398234,2.8519332492237526,39.916018976328765
Company_185,DHA,Manufacturing,Banking,35403.20116009292,4410.397097139783,3624.0581398536838,5387.538012378845,1784.8672754805596,557.8321197057905,887.4846469096851,768.3503641049442,316.21805884534933,51.306315559366254,24272.597297923665,1198.9281627862665,28300.311893067166,420.36496571511657,45888,1952,Austin,40.46953678248328,17.42134205110992,21.697746750769472,0.042364485851478284,2.714989032658576,3.165505341987735,2.3982312672961843,48.549265937130286
Company_186,EHA,Consumer Goods,Banking,28558.479684603004,8003.102652370948,3003.6598705662063,2465.1286522722517,472.68692449358406,242.12537102138128,417.77626701665787,290.8517233212765,573.9942081457305,-43.69164200249358,11314.840043601806,16199.57044180436,4834.196745721238,1746.0934752864816,18864,1971,San Francisco,5.906295908294377,3.6342370697333317,166.44503696293413,3.351036644535134,6.016547083622739,2.5705332306994846,2.5732855853143985,36.800399015496495
Company_187,FHA,Manufacturing,Renewable Energy,16442.105506194384,4837.1115509340225,7046.948639296203,2498.629111336338,630.2627587449325,15.622221826138588,287.0470086161535,862.9461876340177,341.7464916377071,785.8110493109906,20389.690215115836,14332.2104501268,8816.61176568951,1850.8577236476208,27463,1962,New York,13.029733801016679,17.840113434377734,-31.35877954380667,1.6255916480185333,9.787730372706623,4.232267280815651,1.9357189377255275,35.02455517373815
Company_188,GHA,Consumer Goods,Software,86358.09439216068,3207.367417552458,4888.402077738736,6736.853819669679,1979.0077506204623,1602.239566768336,600.6329475727591,114.68316894051546,389.3925374065887,567.4773066524381,25135.884466911582,9715.299179942003,25227.797421913117,1838.9487063825725,33044,1997,San Francisco,61.701934732835916,3.575616822472749,-34.38822407513349,0.38510294884099544,0.4545904940591465,0.4562527691893328,0.8080814392908121,36.433878134411174
Company_189,HHA,Finance,Software,51871.22272308319,9042.650342319535,8019.96516561403,6561.0648146747335,1025.1952771080832,1327.8692601395612,825.5063182749069,856.5666907222552,302.7758332328999,773.2118099733891,46683.815153215,14857.892127090532,8742.768583194123,701.685264526629,16486,2016,Chicago,11.337331847391876,9.472518103608735,12.751740881498025,1.6994493203962036,9.797430671661598,1.834825812567004,1.7269125167809012,23.29505527136469
Company_190,IHA,Consumer Goods,E-commerce,60781.24727148751,5808.478670584206,5073.016907157139,3032.239176554298,1573.4297760229633,462.5092147882337,1502.8429864656273,883.3837255516569,237.48032567489815,556.5173928484974,29087.936528029983,6819.2211097847685,29661.38861586568,174.9248619489078,26960,1971,Chicago,27.088500539586395,15.20852146751204,14.497522418848227,0.22990228805866536,2.978227813242502,3.0369418769200167,0.5016334769032489,44.18010653564829
Company_191,JHA,Healthcare,Software,63105.56457397712,7527.631062994538,1453.232250077977,3720.756397241846,708.926580824074,177.85998200005952,782.9474714917293,912.813615376899,-59.94088094930552,162.3148221444145,11169.50587407947,4839.118407947357,27298.81928044157,2366.941818459736,26146,1977,New York,9.417658422569644,12.126173662578198,417.99229356426844,0.17726475120535257,3.3437842347668516,8.1723724009602,2.256220853971172,32.68641439770863
Company_192,KHA,Manufacturing,Hardware,51779.29431270181,7070.424386081257,8423.031571865791,3068.859625184082,1419.1624514522446,861.4811942396161,1082.2954463842307,739.1826691098005,-54.54749956420404,481.9403995537957,12110.318035940285,13433.647502370579,14315.740485047498,3879.086072231192,12902,2001,Seattle,20.071814278163966,10.454572862202523,-16.058436612091644,0.9383829999154953,5.163426019645033,6.103742832484646,1.8778999047909302,24.718037596175503
Company_193,LHA,Manufacturing,Oil & Gas,16907.278886472675,347.219454958791,4096.445034578121,1976.080598342834,108.73260294428653,1307.0309334572557,187.4328699320235,569.1514500085489,181.04975016688917,56.14644531951981,19607.824623046556,16048.770946836778,12066.760518684894,3766.3097635947256,48016,1966,New York,31.31523922160157,163.91692397423333,-91.5238834641278,1.3299982975535065,4.716688038411309,2.902675135820943,1.0923333122666217,35.482690844999276
Company_194,MHA,Energy,Renewable Energy,92985.32700395705,3934.492927955609,688.87018062652,251.32833585489794,1655.4485363357787,949.2767914139636,1242.6380424175693,157.86816001266618,245.08374551323374,-72.90651500981295,48113.1239041315,13390.571343346188,28029.550088899534,1364.207216773908,9271,1968,Miami,42.075270349919315,4.012414379778682,471.1515810391488,0.4777305130077425,0.5632204566679302,0.3281187069191946,1.293874250643971,43.164915575703354
Company_195,NHA,Real Estate,Insurance,88600.65665190443,7416.763061799788,2569.435649552091,2324.766732634491,1927.0870376876155,28.40924772488873,1148.5194574550096,676.8707788107884,522.6895409497974,791.0979614781792,16282.092352422536,6865.440089485639,2828.7123869233887,2241.8507758915002,5042,1991,San Francisco,25.982858312046158,9.126228964991846,188.65338826806942,2.427054839941767,23.92858255720292,4.157148627830256,2.9792401834311297,29.34513045174481
Company_196,OHA,Retail,Renewable Energy,93960.64578651178,4582.855770688076,1866.5705639876069,1402.5897348645938,487.5788341012154,1281.1374266105217,443.9904916230657,275.56779656472816,348.7788039946148,721.9094123793107,10280.277476357458,200.02839693508196,2272.8441061560197,4528.593391316584,41925,2013,Miami,10.639192208922816,6.013014817687663,145.5227709633218,0.0880079704513403,12.124359775417512,2.6805482361587796,1.9447277817352209,45.69618987472357
Company_197,PHA,Energy,Biotech,75947.76335516392,650.4946646365602,161.2138637548789,1778.3334898442363,1330.41195188777,746.043505099757,649.8259522859056,873.0455770525751,795.5628481318387,718.2577376482271,16380.025749236338,13852.01067351131,8513.178847593905,993.5186737185264,4815,1952,San Francisco,204.5231151328641,134.21256537751268,303.4979681559018,1.6271255334223746,10.255224196298022,5.329940199228795,2.0094924798227405,43.84109919810825
Company_198,QHA,Retail,E-commerce,18160.962244552804,4909.5925462350515,1140.6194661759841,5489.009976336916,1900.3003398096912,255.39012996097412,1176.8741779760408,595.4619659546471,483.60503700809977,251.10821121950528,18401.450739936816,1000.4588614758684,6928.306893434397,125.12556731979315,49292,1967,Austin,38.7058665645675,12.128541428784766,330.43211972305227,0.14440163763876454,8.594624561434136,3.235951199555757,2.552452543247852,30.497236650745833
Company_199,RHA,Real Estate,Renewable Energy,89940.26019181946,4055.2359674106547,3008.4728821342187,185.40756071805106,1654.8366376410138,1443.755453722023,176.0826837792407,534.5431192459703,363.9816981668874,6.838185958200313,49047.84312597545,4372.448160520773,2483.408312671554,2994.4945285344525,24050,2009,Boston,40.80740679309122,13.181554009230348,34.79383482206625,1.7606642203017606,21.524576386350645,1.0898402155483966,2.1467940968175556,28.95313441781545
Company_200,SHA,Retail,Oil & Gas,18079.863817689846,5722.945543429197,2737.5827602682666,7512.694256345397,1639.2930566732612,1770.5852996594567,422.8766339311582,966.6959960777747,331.2338697915579,212.76691578237916,3467.126821498309,1150.0286314060922,20914.332050426314,2316.748522448438,21081,1950,New York,28.64421903429461,16.89158124504063,109.0510514052325,0.05498758595939239,4.6221700685777805,27.881760484896823,0.844713173390026,35.99431433651144
Company_201,THA,Healthcare,Insurance,74772.77004159182,856.7546242905319,8073.36921261467,6372.042148293722,325.0247612101725,102.69674083174219,896.1238147497505,71.6393924739746,734.590952595272,222.50119100450638,45731.72979209219,11357.194625606015,5888.83533507021,741.0143934310105,45760,2003,Austin,37.936738477404965,8.361716463835641,-89.38789244332033,1.9285977581967162,1.2165290485766396,0.15665139455617594,1.4615276899469205,25.66058104790064
Company_202,UHA,Energy,Renewable Energy,93322.93296351189,1274.573280841645,8410.369864713082,5502.544969499211,1067.8285838465952,68.45971880424761,766.1979449969932,348.5229155030055,61.21881197512255,490.7686431505912,48586.394461046,11287.55734018405,21585.2216550964,388.82974020178307,14769,1993,Los Angeles,83.77930087640554,27.344282258362085,-84.84521725745617,0.5229298786245723,1.6146367226241436,0.7173261555401743,1.7807508672177015,39.81074457788242
Company_203,VHA,Real Estate,Banking,69640.18021973596,6517.53538408276,2160.1728536255955,5482.688804606655,1880.9645505916444,93.74666249946566,518.2467679143795,381.9943883329908,799.2603589246896,766.035301948241,22761.647078320282,15025.565401629605,16184.000201052248,2712.0255269698137,34774,2017,Miami,28.8600588987268,5.861025154783267,201.71360468417356,0.9284209846124863,2.360321203580771,1.678237023087964,0.8920317632920143,42.228596738176066
Company_204,WHA,Manufacturing,Banking,42499.104714310015,1765.21619208853,7926.038919538419,4500.6200548727775,470.44746638992757,909.3448440278138,1173.0633119279541,953.9298098113773,120.44600424541895,697.5635949164106,46780.901594207025,18336.76883618812,19244.72352742634,3167.612239451803,19279,1967,San Francisco,26.650982950327105,54.04039539670931,-77.72889825538064,0.9528205905403493,4.956838213092009,2.03914370459569,2.193595178070736,24.280605673195794
Company_205,XHA,Retail,Hardware,82622.68024285036,1549.7189403678797,7513.074468610629,4368.342601143427,1690.8851590895465,782.0300543504162,612.6743717590257,906.5668057689446,151.1692675484013,659.7910927575288,24717.008052960802,10330.499306770069,9599.814303939778,2886.5588930641275,2721,2012,Boston,109.10914973318685,58.498788532179866,-79.37303900230788,1.0761144934366509,9.443586897268297,3.6677853720258375,2.5712203347381024,37.07806981374297
Company_206,YHA,Consumer Goods,Banking,33110.23496181052,2415.5796215748146,1976.8874263590144,6871.81409077075,1642.64937231545,798.6266151420301,220.5233354593628,320.4774771752042,519.3434541369114,308.96283903195757,39229.27415566675,19952.69416280257,6138.396609242457,2325.2715573148835,47266,1972,San Francisco,68.00228639304963,13.26710468629769,22.191055968410573,3.2504732803938103,5.220866255084722,0.8169345063676398,2.0568835080996024,15.020423560538823
Company_207,ZHA,Real Estate,Banking,55099.39563108431,4230.214843789307,1526.007848690906,1450.3975791247015,842.1081284439713,1365.5365311131463,1437.7637884879837,-7.459571514678871,293.1039075594011,-9.778992649411038,1813.0315509972963,13268.201784614737,18272.25853801434,856.9446133836867,10388,1960,Austin,19.90698249476224,-0.17634025197634634,177.20793490139778,0.7261391227040181,-0.040824572940228926,-0.41144190295947003,2.5873680142360094,
Company_208,AIA,Energy,Oil & Gas,14410.49414267439,2391.6046162764515,7828.844763127713,7419.06400385386,845.0584917855525,100.61422536164268,72.63301557158285,531.3448526759115,292.89510889317904,-74.21281518011094,29579.367223315283,324.92047812154715,23727.472765403552,1566.8424723816893,22881,1991,Chicago,35.334372832129965,22.217085928826126,-69.4513726017352,0.013693851061766078,2.2393655570881212,1.7963361036915308,1.4102819375262485,30.479675708867745
Company_209,BIA,Manufacturing,Hardware,7126.684466367049,5400.142617698347,5138.037653388669,6036.4782612288145,272.6109860516839,928.597719924634,319.1717546463849,2.5157315189641594,310.4957940605546,47.00298328015151,11867.316931423611,6419.336139403084,8151.957821924289,483.5769221594347,49291,1985,Chicago,5.0482182666478606,0.046586390343083504,5.101265930521404,0.7874594397604212,0.030860457989591448,0.021198823065917485,0.6263979698988473,33.19056588546172
